"simscenarios","lambda.scenario","scenario","phi1.obs","phi1.true","phiad.obs","phiad.true","fec.obs","fec.true","det.abund","det.MR","det.prod","lambda"
106,"Decreasing",14,0.403085253983198,0.36,0.209443202662743,0.2,1.86847289572902,2.1,"H","M",NA,"L"
106,"Decreasing",7,0.386826587122378,0.28,0.152318576252061,0.16,1.99921626939949,2.8,"H","M",NA,"L"
107,"Decreasing",15,0.321214718397826,0.61,0.448651894384758,0.45,1.55328473898431,0.825,"L","H",NA,"L"
107,"Decreasing",4,0.240785642148479,0.22,0.700458402303257,0.7,1.05560319390533,1.175,"L","H",NA,"L"
107,"Decreasing",5,0.239337713548425,0.63,0.636167318490853,0.64,1.31881931339735,0.5,"L","H",NA,"L"
107,"Decreasing",12,0.281914525541274,0.58,0.53402038180188,0.54,1.46717692311228,0.7,"L","H",NA,"L"
107,"Decreasing",21,0.331558313812329,0.61,0.352930328985439,0.35,1.81854972184597,1,"L","H",NA,"L"
107,"Decreasing",1,0.230126113904107,0.15,0.660294447865487,0.66,1.23863990720288,1.95,"L","H",NA,"L"
107,"Decreasing",6,0.180146695833401,0.16,0.791158486959812,0.79,0.9253051287366,1.05,"L","H",NA,"L"
107,"Decreasing",18,0.324052729644544,0.18,0.427327787786029,0.43,1.59730280285584,2.875,"L","H",NA,"L"
107,"Decreasing",20,0.28365250796458,0.17,0.520301559152806,0.52,1.47190822293436,2.475,"L","H",NA,"L"
107,"Decreasing",11,0.365484036103421,0.91,0.334882717201553,0.33,1.66158512691239,0.675,"L","H",NA,"L"
107,"Decreasing",3,0.268419338148013,0.17,0.635879377702604,0.64,1.20497180192052,1.875,"L","H",NA,"L"
107,"Decreasing",2,0.202449522602607,0.1,0.70122888913087,0.7,1.20404889332153,2.475,"L","H",NA,"L"
107,"Decreasing",22,0.383240038267257,0.42,0.200921145784609,0.19,1.96048020483853,1.825,"L","H",NA,"L"
107,"Decreasing",8,0.380766115875392,0.8,0.182200059284383,0.18,2.0359870451041,0.975,"L","H",NA,"L"
107,"Decreasing",13,0.364795621009349,0.88,0.307354446035663,0.3,1.78482577774498,0.75,"L","H",NA,"L"
107,"Decreasing",17,0.354371473256742,0.71,0.322094151603086,0.32,1.79455213061105,0.9,"L","H",NA,"L"
107,"Decreasing",19,0.38963909156631,0.32,0.252479168869951,0.25,1.78243339171313,2.175,"L","H",NA,"L"
107,"Decreasing",9,0.348939224787799,0.31,0.345108057224154,0.35,1.73855263473849,1.95,"L","H",NA,"L"
107,"Decreasing",10,0.3669042426649,0.23,0.289678214096474,0.29,1.80863643206112,2.9,"L","H",NA,"L"
107,"Decreasing",7,0.391440395445859,0.28,0.163938415269556,0.16,1.97046730834606,2.8,"L","H",NA,"L"
107,"Decreasing",16,0.325450076315596,0.24,0.388540609890611,0.39,1.72085085215026,2.325,"L","H",NA,"L"
107,"Decreasing",14,0.392663579894541,0.36,0.198246172177276,0.2,1.94990222733293,2.1,"L","H",NA,"L"
107,"Decreasing",25,0.401430846552412,0.31,0.169536945068977,0.16,1.94448163624254,2.575,"L","H",NA,"L"
107,"Decreasing",24,0.402263936373147,0.64,0.14660016461651,0.14,1.98940234961235,1.275,"L","H",NA,"L"
107,"Decreasing",23,0.338493356123108,0.2,0.400498584504181,0.4,1.58969783486442,2.725,"L","H",NA,"L"
108,"Decreasing",5,0.2566841107323,0.63,0.63534745292024,0.64,1.221417313996,0.5,"M","H",NA,"L"
108,"Decreasing",15,0.315852486822663,0.61,0.448330570473567,0.45,1.58650988710904,0.825,"M","H",NA,"L"
108,"Decreasing",20,0.297128342690673,0.17,0.523122485978183,0.52,1.39721742829641,2.475,"M","H",NA,"L"
108,"Decreasing",13,0.352403797990911,0.88,0.307176320620452,0.3,1.84648962338339,0.75,"M","H",NA,"L"
108,"Decreasing",6,0.173829116595436,0.16,0.792259707340092,0.79,0.959300267020337,1.05,"M","H",NA,"L"
108,"Decreasing",1,0.252732867094954,0.15,0.658215700046876,0.66,1.15412979772871,1.95,"M","H",NA,"L"
108,"Decreasing",21,0.361749154840594,0.61,0.351869261263248,0.35,1.67316869637766,1,"M","H",NA,"L"
108,"Decreasing",10,0.373241436929812,0.23,0.287914660861789,0.29,1.78473142882427,2.9,"M","H",NA,"L"
108,"Decreasing",3,0.255358668188971,0.17,0.640148340856755,0.64,1.25841884337382,1.875,"M","H",NA,"L"
108,"Decreasing",16,0.33032897656203,0.24,0.389508738996945,0.39,1.6895515891242,2.325,"M","H",NA,"L"
108,"Decreasing",9,0.324760781109195,0.31,0.361178555393946,0.35,1.81254208603393,1.95,"M","H",NA,"L"
108,"Decreasing",11,0.355753344287217,0.91,0.331865796940131,0.33,1.71800904246236,0.675,"M","H",NA,"L"
108,"Decreasing",23,0.315269818376921,0.2,0.399741306128056,0.4,1.71594830921349,2.725,"M","H",NA,"L"
108,"Decreasing",2,0.226297820221849,0.1,0.6937632457753,0.7,1.10431059829921,2.475,"M","H",NA,"L"
108,"Decreasing",22,0.383430238501861,0.42,0.202841919784346,0.19,1.94789819201288,1.825,"M","H",NA,"L"
108,"Decreasing",8,0.387350457253494,0.8,0.191648416824761,0.18,1.96884938898339,0.975,"M","H",NA,"L"
108,"Decreasing",4,0.231213630852214,0.22,0.694391419502304,0.7,1.12735677885702,1.175,"M","H",NA,"L"
108,"Decreasing",17,0.355279743600789,0.71,0.312429437602486,0.32,1.82445229324005,0.9,"M","H",NA,"L"
108,"Decreasing",19,0.371988540236331,0.32,0.251242157548529,0.25,1.85763718060134,2.175,"M","H",NA,"L"
108,"Decreasing",12,0.28746940708108,0.58,0.539750179404807,0.54,1.40529952750532,0.7,"M","H",NA,"L"
108,"Decreasing",24,0.395301291181503,0.64,0.141926486643842,0.14,2.044126827651,1.275,"M","H",NA,"L"
108,"Decreasing",14,0.403001657071825,0.36,0.21347221084074,0.2,1.85712099450874,2.1,"M","H",NA,"L"
108,"Decreasing",7,0.403422493033416,0.28,0.161520712764318,0.16,1.91066368650153,2.8,"M","H",NA,"L"
108,"Decreasing",18,0.312665069642658,0.18,0.437925282141248,0.43,1.625588730641,2.875,"M","H",NA,"L"
108,"Decreasing",25,0.400171136155803,0.31,0.170261655733349,0.16,1.9543307686746,2.575,"M","H",NA,"L"
109,"Stable",9,0.879195517078159,0.92,0.178556474707252,0.19,0.923111073962541,0.875,"H","M","L","M"
109,"Stable",19,0.393894582782125,0.24,0.466958300520883,0.47,1.37490626127762,2.25,"H","M","L","M"
109,"Stable",10,0.34901747684174,0.2,0.496920327181887,0.5,1.41921586640182,2.475,"H","M","L","M"
109,"Stable",3,0.506657749617196,0.42,0.396450812036459,0.4,1.17304822404909,1.425,"H","M","L","M"
109,"Stable",20,0.83394819456093,0.83,0.176569102110727,0.18,0.992312917818869,1,"H","M","L","M"
109,"Stable",25,0.322119398390721,0.34,0.694959333971366,0.7,0.922513493204397,0.875,"H","M","L","M"
109,"Stable",8,0.669013249851504,0.44,0.107755223632854,0.11,1.32680530127099,2.025,"H","M","L","M"
109,"Stable",5,0.540267471289863,0.54,0.452435585861269,0.44,1.0211407092178,1.05,"H","M","L","M"
109,"Stable",22,0.719327949633799,0.61,0.147089625803793,0.15,1.18454871279563,1.4,"H","M","L","M"
109,"Stable",15,0.850173801301328,0.79,0.0926748083876798,0.1,1.06033849721884,1.15,"H","M","L","M"
109,"Stable",13,0.174597290007867,0.2,0.858175753346087,0.86,0.8035816330176,0.675,"H","M","L","M"
109,"Stable",2,0.505744965853684,0.45,0.425745410649126,0.42,1.12437165187827,1.275,"H","M","L","M"
109,"Stable",21,0.705526191028147,0.82,0.417085740829722,0.42,0.821350286302398,0.7,"H","M","L","M"
109,"Stable",7,0.52983672732301,0.59,0.514628159434405,0.52,0.894199071199317,0.8,"H","M","L","M"
109,"Stable",24,0.719084210430591,0.88,0.440930372875233,0.45,0.773556016018084,0.625,"H","M","L","M"
109,"Stable",6,0.375967973378396,0.44,0.694809870668783,0.7,0.829687346892707,0.7,"H","M","L","M"
109,"Stable",18,0.62845264869936,0.57,0.328187420108261,0.34,1.07398214345645,1.175,"H","M","L","M"
109,"Stable",17,0.405936645118462,0.46,0.659954033793325,0.67,0.803764497107267,0.7,"H","M","L","M"
109,"Stable",1,0.796342355577549,0.76,0.163088619815048,0.15,1.05594521184732,1.125,"H","M","L","M"
109,"Stable",14,0.734172772576101,0.6,0.121718792703456,0.12,1.19289843133796,1.475,"H","M","L","M"
109,"Stable",4,0.186550963825726,0.18,0.821293716910485,0.82,1.01437530431807,1.05,"H","M","L","M"
109,"Stable",23,0.575869321639032,0.53,0.388744466449681,0.39,1.06219263093414,1.15,"H","M","L","M"
109,"Stable",12,0.57482453651609,0.29,0.128146276281525,0.13,1.49405087538925,3,"H","M","L","M"
109,"Stable",11,0.556883696562804,0.56,0.421108076153991,0.43,1.0079481806351,1,"H","M","L","M"
109,"Stable",16,0.501242106582395,0.6,0.603590300261939,0.6,0.799816652930978,0.675,"H","M","L","M"
110,"Stable",2,0.514383976054731,0.45,0.420990546970951,0.42,1.11719022299784,1.275,"M","H","L","M"
110,"Stable",15,0.837550601128006,0.79,0.106363201917866,0.1,1.06973047394164,1.15,"M","H","L","M"
110,"Stable",8,0.665078439263109,0.44,0.117641883881624,0.11,1.33473103572567,2.025,"M","H","L","M"
110,"Stable",13,0.179422571782204,0.2,0.857094736727142,0.86,0.791063285065275,0.675,"M","H","L","M"
110,"Stable",3,0.509747978657275,0.42,0.399471957561714,0.4,1.17112046888239,1.425,"M","H","L","M"
110,"Stable",23,0.57150135600689,0.53,0.393116267972785,0.39,1.06547934043518,1.15,"M","H","L","M"
110,"Stable",1,0.803995103272818,0.76,0.162809795443954,0.15,1.04926310175196,1.125,"M","H","L","M"
110,"Stable",19,0.388365280716709,0.24,0.472147988982435,0.47,1.39009271875776,2.25,"M","H","L","M"
110,"Stable",20,0.825541458575835,0.83,0.186666997311874,0.18,0.994151770626739,1,"M","H","L","M"
110,"Stable",5,0.554282472909756,0.54,0.439606123236168,0.44,1.02756159247036,1.05,"M","H","L","M"
110,"Stable",10,0.345522463304966,0.2,0.502304003537565,0.5,1.42198498265406,2.475,"M","H","L","M"
110,"Stable",24,0.700707898989291,0.88,0.452141880617132,0.45,0.782935372017971,0.625,"M","H","L","M"
110,"Stable",22,0.729689766650072,0.61,0.153416679730777,0.15,1.16722788462247,1.4,"M","H","L","M"
110,"Stable",4,0.183182493660525,0.18,0.821091172209071,0.82,1.0147197915764,1.05,"M","H","L","M"
110,"Stable",9,0.857933431058499,0.92,0.192321043231206,0.19,0.935237428278916,0.875,"M","H","L","M"
110,"Stable",25,0.310589504774303,0.34,0.702316569390233,0.7,0.939685564253217,0.875,"M","H","L","M"
110,"Stable",14,0.738960652977347,0.6,0.125786756544438,0.12,1.18384996256063,1.475,"M","H","L","M"
110,"Stable",6,0.367586559709465,0.44,0.704863989601142,0.7,0.831187557818485,0.7,"M","H","L","M"
110,"Stable",11,0.561360062605541,0.56,0.430074714039526,0.43,0.998477939178989,1,"M","H","L","M"
110,"Stable",21,0.707942847239776,0.82,0.41373368252359,0.42,0.824070318318256,0.7,"M","H","L","M"
110,"Stable",18,0.606467752415911,0.57,0.350050357437171,0.34,1.08012556965781,1.175,"M","H","L","M"
110,"Stable",7,0.537359152207699,0.59,0.515271241292851,0.52,0.880535083309985,0.8,"M","H","L","M"
110,"Stable",12,0.572856079811939,0.29,0.132563535934402,0.13,1.50261390386815,3,"M","H","L","M"
110,"Stable",16,0.503524116361717,0.6,0.605451461151472,0.6,0.799565036403684,0.675,"M","H","L","M"
110,"Stable",17,0.386435792015612,0.46,0.66531824421739,0.67,0.831405162344729,0.7,"M","H","L","M"
111,"Stable",3,0.544062351105653,0.42,0.354392099101988,0.4,1.1646650776279,1.425,"M",NA,"L","M"
111,"Stable",24,0.652897985969505,0.88,0.494683926104727,0.45,0.775479956224359,0.625,"M",NA,"L","M"
111,"Stable",19,0.450799629074321,0.24,0.391525943560983,0.47,1.37221043951764,2.25,"M",NA,"L","M"
111,"Stable",8,0.501885306140347,0.44,0.336458827494478,0.11,1.33344752340434,2.025,"M",NA,"L","M"
111,"Stable",23,0.584437583830104,0.53,0.37452901804573,0.39,1.06959969698855,1.15,"M",NA,"L","M"
111,"Stable",4,0.361191226789352,0.18,0.639017608426232,0.82,1.0208074337213,1.05,"M",NA,"L","M"
111,"Stable",5,0.523124488507404,0.54,0.473013196651458,0.44,1.02816122971155,1.05,"M",NA,"L","M"
111,"Stable",6,0.547628842992153,0.44,0.558619768661889,0.7,0.826997898766344,0.7,"M",NA,"L","M"
111,"Stable",13,0.416972036239866,0.2,0.664119514050599,0.86,0.803690801628721,0.675,"M",NA,"L","M"
111,"Stable",20,0.675707741410192,0.83,0.32935018660097,0.18,1.00309505822644,1,"M",NA,"L","M"
111,"Stable",9,0.649269303795338,0.92,0.387516504528841,0.19,0.942380480120178,0.875,"M",NA,"L","M"
111,"Stable",10,0.417032552997538,0.2,0.399126245553614,0.5,1.41811672083296,2.475,"M",NA,"L","M"
111,"Stable",1,0.626761274980836,0.76,0.334501409199783,0.15,1.06319106153867,1.125,"M",NA,"L","M"
111,"Stable",17,0.503179393866722,0.46,0.572071292207726,0.67,0.824304557345127,0.7,"M",NA,"L","M"
111,"Stable",11,0.576733530963683,0.56,0.406116089579403,0.43,1.0042129354266,1,"M",NA,"L","M"
111,"Stable",14,0.565420580720615,0.6,0.332454690079167,0.12,1.17976916330129,1.475,"M",NA,"L","M"
111,"Stable",25,0.50110300352414,0.34,0.536893563253406,0.7,0.91745677737196,0.875,"M",NA,"L","M"
111,"Stable",7,0.601777977212863,0.59,0.459701531255141,0.52,0.883670365018763,0.8,"M",NA,"L","M"
111,"Stable",22,0.573207801819039,0.61,0.335053789492229,0.15,1.16905016669763,1.4,"M",NA,"L","M"
111,"Stable",16,0.598649705407483,0.6,0.5213774564047,0.6,0.816236263851956,0.675,"M",NA,"L","M"
111,"Stable",15,0.658069029626853,0.79,0.297152801380568,0.1,1.06265713754025,1.15,"M",NA,"L","M"
111,"Stable",18,0.568993311228555,0.57,0.392139362832202,0.34,1.07361265485968,1.175,"M",NA,"L","M"
111,"Stable",12,0.418152165345428,0.29,0.357263817862142,0.13,1.50339168202111,3,"M",NA,"L","M"
111,"Stable",21,0.630422432189466,0.82,0.476069703154642,0.42,0.830073191532351,0.7,"M",NA,"L","M"
111,"Stable",2,0.55428518413289,0.45,0.365502391794118,0.42,1.1284714613822,1.275,"M",NA,"L","M"
112,"Stable",24,0.638772941822372,0.88,0.505066212916392,0.45,0.777608029494904,0.625,"H",NA,"L","M"
112,"Stable",4,0.307569928877561,0.18,0.690878077044522,0.82,1.02652167289176,1.05,"H",NA,"L","M"
112,"Stable",20,0.663865929784859,0.83,0.352292879392905,0.18,0.992999877664703,1,"H",NA,"L","M"
112,"Stable",8,0.535552326689817,0.44,0.281554102422034,0.11,1.34090140661421,2.025,"H",NA,"L","M"
112,"Stable",6,0.494466300457063,0.44,0.592308580657034,0.7,0.829460582501594,0.7,"H",NA,"L","M"
112,"Stable",5,0.567298034543374,0.54,0.42162928942773,0.44,1.03086652380527,1.05,"H",NA,"L","M"
112,"Stable",3,0.516909876627166,0.42,0.382971817541389,0.4,1.17270065408729,1.425,"H",NA,"L","M"
112,"Stable",16,0.638655579949172,0.6,0.488508527218847,0.6,0.805139136462012,0.675,"H",NA,"L","M"
112,"Stable",10,0.428638086514291,0.2,0.374917995451969,0.5,1.42861936128635,2.475,"H",NA,"L","M"
112,"Stable",25,0.403719619518642,0.34,0.616934892051768,0.7,0.933730613141387,0.875,"H",NA,"L","M"
112,"Stable",13,0.329622214251073,0.2,0.734655997603735,0.86,0.796838248254864,0.675,"H",NA,"L","M"
112,"Stable",18,0.566692394306719,0.57,0.389112749389652,0.34,1.08700344013302,1.175,"H",NA,"L","M"
112,"Stable",9,0.694188541441098,0.92,0.344095047700075,0.19,0.936881945067608,0.875,"H",NA,"L","M"
112,"Stable",11,0.579330163170482,0.56,0.406530351721829,0.43,1.00667452996007,1,"H",NA,"L","M"
112,"Stable",22,0.620986078451305,0.61,0.278306502851508,0.15,1.15644247756862,1.4,"H",NA,"L","M"
112,"Stable",19,0.476256411199956,0.24,0.354088522653549,0.47,1.3754120584687,2.25,"H",NA,"L","M"
112,"Stable",23,0.598251113239825,0.53,0.372878222694687,0.39,1.05249973567399,1.15,"H",NA,"L","M"
112,"Stable",15,0.653317987017239,0.79,0.304988170595083,0.1,1.05884839648567,1.15,"H",NA,"L","M"
112,"Stable",14,0.546931663082838,0.6,0.341118176123694,0.12,1.19912053259449,1.475,"H",NA,"L","M"
112,"Stable",21,0.704877773165284,0.82,0.411334112325716,0.42,0.829060119675366,0.7,"H",NA,"L","M"
112,"Stable",1,0.657193506302763,0.76,0.320522293274756,0.15,1.0466931007381,1.125,"H",NA,"L","M"
112,"Stable",7,0.621354397085377,0.59,0.431668002913645,0.52,0.892076135859055,0.8,"H",NA,"L","M"
112,"Stable",12,0.454356340535162,0.29,0.298924263030392,0.13,1.51291980969531,3,"H",NA,"L","M"
112,"Stable",2,0.523400980608747,0.45,0.409683526329504,0.42,1.11205437111085,1.275,"H",NA,"L","M"
112,"Stable",17,0.441185527351891,0.46,0.624319153863915,0.67,0.825420706596405,0.7,"H",NA,"L","M"
113,"Stable",24,0.725053408478425,0.88,0.451020315616772,0.45,0.759591562670032,0.625,"H","L","M","M"
113,"Stable",3,0.506906081379144,0.42,0.398669231120324,0.4,1.17131667626091,1.425,"H","L","M","M"
113,"Stable",8,0.658120788572514,0.44,0.111930206073666,0.11,1.34479481268819,2.025,"H","L","M","M"
113,"Stable",13,0.17708018242661,0.2,0.85575477307792,0.86,0.80361368420205,0.675,"H","L","M","M"
113,"Stable",18,0.624254533056634,0.57,0.33159903123038,0.34,1.0703446614499,1.175,"H","L","M","M"
113,"Stable",23,0.581017623851499,0.53,0.383366918997835,0.39,1.06345043717248,1.15,"H","L","M","M"
113,"Stable",15,0.837155343332843,0.79,0.0993271148959689,0.1,1.06563565119248,1.15,"H","L","M","M"
113,"Stable",10,0.35078193704345,0.2,0.485865224732772,0.5,1.43627472593464,2.475,"H","L","M","M"
113,"Stable",4,0.188410431074047,0.18,0.818281590131152,0.82,1.01991308554968,1.05,"H","L","M","M"
113,"Stable",20,0.834532546210971,0.83,0.176344773523506,0.18,0.987287083282167,1,"H","L","M","M"
113,"Stable",7,0.534652471517771,0.59,0.515652657517511,0.52,0.886571197550264,0.8,"H","L","M","M"
113,"Stable",9,0.892780821984725,0.92,0.149953672061631,0.19,0.937849465854961,0.875,"H","L","M","M"
113,"Stable",6,0.377452499451646,0.44,0.701229916991563,0.7,0.81466466605334,0.7,"H","L","M","M"
113,"Stable",2,0.52899184584815,0.45,0.400258003407671,0.42,1.11406700787215,1.275,"H","L","M","M"
113,"Stable",19,0.398032974926184,0.24,0.460489072670534,0.47,1.37869141421519,2.25,"H","L","M","M"
113,"Stable",11,0.57030684665162,0.56,0.421233691872322,0.43,0.996022289465674,1,"H","L","M","M"
113,"Stable",22,0.7258391324604,0.61,0.155359904561819,0.15,1.16034766950659,1.4,"H","L","M","M"
113,"Stable",5,0.545599623444255,0.54,0.446394184598438,0.44,1.02221423143589,1.05,"H","L","M","M"
113,"Stable",21,0.714671146325966,0.82,0.406137632651593,0.42,0.823656203205216,0.7,"H","L","M","M"
113,"Stable",12,0.58153147358449,0.29,0.113768762879278,0.13,1.49724133175603,3,"H","L","M","M"
113,"Stable",14,0.756176391371155,0.6,0.0914308137392814,0.12,1.19879474601132,1.475,"H","L","M","M"
113,"Stable",25,0.32296973511275,0.34,0.693446279858634,0.7,0.933526314669239,0.875,"H","L","M","M"
113,"Stable",16,0.50597181628031,0.6,0.600784171382978,0.6,0.804174723670652,0.675,"H","L","M","M"
113,"Stable",1,0.814194579770151,0.76,0.134424731835808,0.15,1.06482929677734,1.125,"H","L","M","M"
113,"Stable",17,0.393925359829075,0.46,0.663699978827492,0.67,0.820960843804138,0.7,"H","L","M","M"
114,"Stable",2,0.510370735217248,0.45,0.418792366131615,0.42,1.12894865389226,1.275,"L","H","M","M"
114,"Stable",24,0.71516616064349,0.88,0.455618121399215,0.45,0.760193175719571,0.625,"L","H","M","M"
114,"Stable",3,0.506962779971897,0.42,0.400330327709406,0.4,1.17012884186294,1.425,"L","H","M","M"
114,"Stable",25,0.319164606437597,0.34,0.698492755719708,0.7,0.93358945963701,0.875,"L","H","M","M"
114,"Stable",13,0.165911579785876,0.2,0.86565139643684,0.86,0.794787125873488,0.675,"L","H","M","M"
114,"Stable",6,0.383503031202167,0.44,0.698251030766513,0.7,0.817271309240694,0.7,"L","H","M","M"
114,"Stable",5,0.561301971189468,0.54,0.437521218355963,0.44,1.01830748414086,1.05,"L","H","M","M"
114,"Stable",8,0.666136396238822,0.44,0.114063702498127,0.11,1.33900044315814,2.025,"L","H","M","M"
114,"Stable",18,0.618215991709482,0.57,0.343297380791832,0.34,1.07414774594665,1.175,"L","H","M","M"
114,"Stable",15,0.847256323741022,0.79,0.100635671906016,0.1,1.06443294145109,1.15,"L","H","M","M"
114,"Stable",4,0.184276340253527,0.18,0.815023523397016,0.82,1.02717626884864,1.05,"L","H","M","M"
114,"Stable",20,0.822212196740435,0.83,0.188203386788829,0.18,0.997098839331258,1,"L","H","M","M"
114,"Stable",12,0.571287291546473,0.29,0.136953562247527,0.13,1.49896184862177,3,"L","H","M","M"
114,"Stable",7,0.535419127971636,0.59,0.518568271621693,0.52,0.886977812688624,0.8,"L","H","M","M"
114,"Stable",11,0.557479467203144,0.56,0.427318276576311,0.43,1.00432027309482,1,"L","H","M","M"
114,"Stable",21,0.700902889740588,0.82,0.42045541849942,0.42,0.822358387728874,0.7,"L","H","M","M"
114,"Stable",23,0.574448026264559,0.53,0.393551104175467,0.39,1.06469931036703,1.15,"L","H","M","M"
114,"Stable",16,0.511483711450053,0.6,0.597911116220113,0.6,0.80873318962358,0.675,"L","H","M","M"
114,"Stable",1,0.805407500397954,0.76,0.153518839762499,0.15,1.05658280595586,1.125,"L","H","M","M"
114,"Stable",10,0.350939338665336,0.2,0.494093698580414,0.5,1.42006893017508,2.475,"L","H","M","M"
114,"Stable",22,0.723143462969823,0.61,0.160291073690293,0.15,1.16682847147857,1.4,"L","H","M","M"
114,"Stable",19,0.393404302043418,0.24,0.465645498336906,0.47,1.38636983550232,2.25,"L","H","M","M"
114,"Stable",17,0.390883562595784,0.46,0.665524128633147,0.67,0.826672886427225,0.7,"L","H","M","M"
114,"Stable",9,0.863301244263795,0.92,0.196326142788967,0.19,0.925419539380425,0.875,"L","H","M","M"
114,"Stable",14,0.737486715107941,0.6,0.124301803059213,0.12,1.18820548865799,1.475,"L","H","M","M"
115,"Stable",24,0.565524596319251,0.88,0.563552482964301,0.45,0.775255790476804,0.625,"L",NA,"M","M"
115,"Stable",13,0.526943743405289,0.2,0.578723953766909,0.86,0.804583403324719,0.675,"L",NA,"M","M"
115,"Stable",6,0.621190097966361,0.44,0.496298290060652,0.7,0.822523642262958,0.7,"L",NA,"M","M"
115,"Stable",3,0.554309947689702,0.42,0.349842893950045,0.4,1.16614324829702,1.425,"L",NA,"M","M"
115,"Stable",25,0.505725663201096,0.34,0.519521854326223,0.7,0.939941803735376,0.875,"L",NA,"M","M"
115,"Stable",19,0.445543344008264,0.24,0.399050320698065,0.47,1.38342442949261,2.25,"L",NA,"M","M"
115,"Stable",2,0.53374312891314,0.45,0.398625357981161,0.42,1.11992735083219,1.275,"L",NA,"M","M"
115,"Stable",5,0.58202808486906,0.54,0.4132308550666,0.44,1.01884540871621,1.05,"L",NA,"M","M"
115,"Stable",10,0.411355017377244,0.2,0.401188381609507,0.5,1.42669723197525,2.475,"L",NA,"M","M"
115,"Stable",21,0.615251771666023,0.82,0.486502298177616,0.42,0.828835900298583,0.7,"L",NA,"M","M"
115,"Stable",17,0.590161480450409,0.46,0.497356642968646,0.67,0.830841363429214,0.7,"L",NA,"M","M"
115,"Stable",4,0.493112315575312,0.18,0.507441585275424,0.82,1.01809746805551,1.05,"L",NA,"M","M"
115,"Stable",14,0.497874740644578,0.6,0.403986527421728,0.12,1.19043181409141,1.475,"L",NA,"M","M"
115,"Stable",8,0.479917552470243,0.44,0.361444551725492,0.11,1.33662847540382,2.025,"L",NA,"M","M"
115,"Stable",20,0.665262147243819,0.83,0.337274902945424,0.18,1.00352702878827,1,"L",NA,"M","M"
115,"Stable",11,0.615389583002937,0.56,0.370028211620387,0.43,0.999462585575166,1,"L",NA,"M","M"
115,"Stable",18,0.533409131760952,0.57,0.423448275757436,0.34,1.09134776288783,1.175,"L",NA,"M","M"
115,"Stable",9,0.657732027795608,0.92,0.384143503965751,0.19,0.929198352614232,0.875,"L",NA,"M","M"
115,"Stable",1,0.674648745405134,0.76,0.287519699169765,0.15,1.06179023137632,1.125,"L",NA,"M","M"
115,"Stable",23,0.595018178894495,0.53,0.367021699932425,0.39,1.07009270702986,1.15,"L",NA,"M","M"
115,"Stable",12,0.419376180055351,0.29,0.361700342166512,0.13,1.50649593291179,3,"L",NA,"M","M"
115,"Stable",15,0.602522359601762,0.79,0.358729622135734,0.1,1.07078494370336,1.15,"L",NA,"M","M"
115,"Stable",22,0.526313739203611,0.61,0.386968572016753,0.15,1.17101341188874,1.4,"L",NA,"M","M"
115,"Stable",7,0.585664820978115,0.59,0.467677831952773,0.52,0.892502117162742,0.8,"L",NA,"M","M"
115,"Stable",16,0.565423393753496,0.6,0.556806728164666,0.6,0.798364415878476,0.675,"L",NA,"M","M"
116,"Stable",3,0.475365116416565,0.42,0.436186802169696,0.4,1.16824217477383,1.425,"H",NA,"M","M"
116,"Stable",11,0.570919695183189,0.56,0.414328836562761,0.43,0.995457842293382,1,"H",NA,"M","M"
116,"Stable",4,0.425453246636609,0.18,0.57334439983665,0.82,1.02321950190281,1.05,"H",NA,"M","M"
116,"Stable",8,0.51887460460287,0.44,0.307802970849889,0.11,1.33597201612202,2.025,"H",NA,"M","M"
116,"Stable",20,0.708708608311563,0.83,0.301062344602457,0.18,0.996344183011538,1,"H",NA,"M","M"
116,"Stable",7,0.604473657445157,0.59,0.44965524215578,0.52,0.891789411680603,0.8,"H",NA,"M","M"
116,"Stable",9,0.641398504483928,0.92,0.393738613310542,0.19,0.932604276292504,0.875,"H",NA,"M","M"
116,"Stable",21,0.652188282657494,0.82,0.455176354384313,0.42,0.833928770236577,0.7,"H",NA,"M","M"
116,"Stable",18,0.607840664177706,0.57,0.350056856632376,0.34,1.07271978142084,1.175,"H",NA,"M","M"
116,"Stable",16,0.561785630399716,0.6,0.555865591800797,0.6,0.7979351116797,0.675,"H",NA,"M","M"
116,"Stable",10,0.452000296971151,0.2,0.343341003918922,0.5,1.42155676717812,2.475,"H",NA,"M","M"
116,"Stable",13,0.297254641137769,0.2,0.756340846002455,0.86,0.812446334270537,0.675,"H",NA,"M","M"
116,"Stable",24,0.64629276303157,0.88,0.50276606724947,0.45,0.76611644659341,0.625,"H",NA,"M","M"
116,"Stable",19,0.439780133331698,0.24,0.399676813234923,0.47,1.38308668550179,2.25,"H",NA,"M","M"
116,"Stable",12,0.447211641855224,0.29,0.321551543693575,0.13,1.50219375062353,3,"H",NA,"M","M"
116,"Stable",5,0.60277299524007,0.54,0.387869690736177,0.44,1.01417435159629,1.05,"H",NA,"M","M"
116,"Stable",25,0.435131957685011,0.34,0.589559891079852,0.7,0.932120744737882,0.875,"H",NA,"M","M"
116,"Stable",2,0.524081833132699,0.45,0.39813841165477,0.42,1.123337705351,1.275,"H",NA,"M","M"
116,"Stable",23,0.568788819920724,0.53,0.391279280709423,0.39,1.05985833262564,1.15,"H",NA,"M","M"
